_id,recipient,message,song_id,song_name,song_artist,song_image,created_at
683959391fc54584f66ee135,adit,"hi dit, aku veli. yah uda lulus ya?? sekarang kamu uda jadi anak sma, sehat sehat terus diskola barunya ya dit, seneng bisa kenal
kamu dimasa smp aku ini, love u 🩷",0IktbUcnAGrvD03AWnz3Q8,Lucky,"Jason Mraz, Colbie Caillat",https://i.scdn.co/image/ab67616d0000b273125b1a330b6f6100ab19dbed,2025-05-30T07:07:37.277222753Z
6839422c1fc54584f66ed92a,adit,dit..,2U3jOPfO4wZZFaaWS4Dcj6,stranger,Olivia Rodrigo,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee,2025-05-30T05:29:16.874769016Z
683922431fc54584f66ed1e5,adit,"dari aku, kakel km",3pCt2wRdBDa2kCisIdHWgF,To the Bone,Pamungkas,https://i.scdn.co/image/ab67616d0000b2738540f1aa50ce035b4e9cdfa7,2025-05-30T03:13:07.119516843Z
683873d61fc54584f66eba89,adit, ,6BPT5qGuAZ1xSvNeoZx9lI,Astaghfirullah (Istighfar),Opick,https://i.scdn.co/image/d5b2906db15659ae5413f9093246d609927d987f,2025-05-29T14:48:54.363628978Z
6838730d1fc54584f66eba56,adit,"Adittt, tau gak? Selama ini kamu selalu ada loh di tujuan aku. Aku tau perempuan tapi gatau kaya berpikir kalo tujuan aku itu kamu. Walaupun kamu udah ada pacar. Tapi kok aku yakin ya kamu tujuan aku. 😭😭 
Aku ga pernah terpikir buat rebut kamu dari pacar kamu, tapi kok aku yakin sama hubungan kita ya dit yg padahal kita ketemua aja ga pernah dit. 😭
Masa kita jadi asing sih dit. 
",2U3jOPfO4wZZFaaWS4Dcj6,stranger,Olivia Rodrigo,https://i.scdn.co/image/ab67616d0000b2734063d624ebf8ff67bc3701ee,2025-05-29T14:45:33.455013507Z
683862da1fc54584f66eb625,adit,"Inget gak waktu kecil kita suka liatin orang mancing dan jala ikan , meskipun cuma liatin doank  gak ikut mancing sih",0D1ecMMsSIpJbjPoJMHGkV,Your Song,Parokya Ni Edgar,https://i.scdn.co/image/ab67616d0000b273cf7889e587d90d75afebef93,2025-05-29T13:36:26.804014581Z
68373ea51fc54584f66e93c5,adit,ini udah dikirim ya dit ,5tyGpIXFvaSwfCx2A82rR8,Goyang Dumang,Cita Citata,https://i.scdn.co/image/ab67616d0000b2735f574c2c194f3fe04b6c4b02,2025-05-28T16:49:41.524039897Z
68372e9d1fc54584f66e8fb2,adit,Aku udah move on woi 😋😋,0sPJELXHyWpFgkxlzvvRFI,Hard 2 Face Reality,"Poo Bear, Justin Bieber, Jay Electronica",https://i.scdn.co/image/ab67616d0000b273108c4070e0cff83b55d67370,2025-05-28T15:41:17.880848895Z
68371b7e1fc54584f66e8a6c,adit,"""klo aku sih bakal tetep suka"" smpe sekarang pun aku masih suka, semisal klo sekarang kita gabisa jadi couple, maybe in another life? atau dilain waktu, aku belum bisa suka sama orang wktu sesuka sm kmu dek, love u forever ckck",6GCW5Muk3u0cM5QTkS4C9a,The One That Got Away,Katy Perry,https://i.scdn.co/image/ab67616d0000b27343219fb4e2c45a0b7df6ef87,2025-05-28T14:19:42.524625802Z
68370b221fc54584f66e86db,adit,"Hey. I don't even know if it was you who send me the message, but you were the one who only called me Ai, iya, kan? I just suddenly bumped up into this web (padahal tadinya mau searching buat tugas) tapi gak tau kenapa tbtb kesini, iseng nyari namaku. Ketemu. Tapi mungkin bukan aku, tapi aku merasa itu aku. Since there's no one yang panggil aku kayak gitu. Thank you, ya. Semoga kita bisa tumbuh bersama. Semoga memang ada kesempatan buat kita, buat menyelesaikan hal-hal yang mungkin belum selesai secara baik. You'll always be my favourite chapter, you'll always be my favourite sentence. Your name screams love, and love means you.",3pCt2wRdBDa2kCisIdHWgF,To the Bone,Pamungkas,https://i.scdn.co/image/ab67616d0000b2738540f1aa50ce035b4e9cdfa7,2025-05-28T13:09:54.435465762Z
6836c7f31fc54584f66e7c10,adit,Ingat gak waktu kecil kita sering keburan di sawah kalo lagi banjir meskipun aku gak ikut nyebur sih  😌,0D1ecMMsSIpJbjPoJMHGkV,Your Song,Parokya Ni Edgar,https://i.scdn.co/image/ab67616d0000b273cf7889e587d90d75afebef93,2025-05-28T08:23:15.339280973Z
68369ea71fc54584f66e773d,adit,"fotomu masih aku simpen di dompetku , kalaupun kita gak bisa bersama mungkin in another life ya ",6GCW5Muk3u0cM5QTkS4C9a,The One That Got Away,Katy Perry,https://i.scdn.co/image/ab67616d0000b27343219fb4e2c45a0b7df6ef87,2025-05-28T05:27:03.946295132Z
68369e831fc54584f66e7735,adit,"adit makasii udah jadi temen curhat aku selama 2 minggu terakhir ini, makasih udah dengerin curhatan aku juga, ternyata aku yapping mulu ya sama kamu, wkwk, dan maaf juga aku belum sempat bales pesan dari kamu, kamu keburu hapus chattan kita di tele, at least kita udah saling tukar cerita yaa, semangat voli nya dit, semangat sekolah nya juga, jaga kesehatan yaa aku takut kamu kambuh terus terusan, thank u for being someone to talk to semoga kita bertemu di kebetulan manapun yaa wkwk, see u",4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),"Taylor Swift, Bon Iver",https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,2025-05-28T05:26:27.922515197Z
68369de91fc54584f66e7725,adit,"adit makasii udah jadi temen curhat aku selama 2 minggu terakhir ini, makasih udah dengerin curhatan aku juga, ternyata aku yapping mulu ya sama kamu, wkwk, dan maaf juga aku belum sempat bales pesan dari kamu, kamu keburu hapus chattan kita di tele, at least kita udah saling tukar cerita yaa, semangat voli nya dit, semangat sekolah nya juga, jaga kesehatan yaa aku takut kamu kambuh terus terusan, thank u thank you for being someone to talk to....",4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),"Taylor Swift, Bon Iver",https://i.scdn.co/image/ab67616d0000b27395f754318336a07e85ec59bc,2025-05-28T05:23:53.98574716Z
683690441fc54584f66e7588,adit,ayo main among us lagi -2020,13sOb9V6Y3uCnRxY9HIZqP,if u could see me cryin' in my room,"Arash Buana, raissa anggiani",https://i.scdn.co/image/ab67616d0000b2735f95e95fefcbafd47ffd6130,2025-05-28T04:25:40.034383631Z
683649961fc54584f66e6f99,adit,"HAIII ADITTT KAMUU INGET VELIN/ARELLYN GAA? SUMPAH KANGEN BANGET SAMA KAMUU, kabar kamuu gimanaaaa apa masih sama bila?? inget ga sii yang kamuu naksir bilaa ituu, kalo kamu inget kontak aku dongg ig ku:liennnn.nn1 NOMER KU YANG LAMA ITU UDAH GA AKTIF PLZ",2v7azK4ADIPfsviY1lOLWe,Friend of Mine,Juris,https://i.scdn.co/image/ab67616d0000b273e7c8da92da0f6232e3e9637b,2025-05-27T23:24:06.425651045Z
68360cf51fc54584f66e6c3b,adit,"teruntuk aditkuuu, love u so much sayangggg, makasi banyakk udah jadi part terbahagia akuuu, makasiii udh sabar ngadepin akuuu, selalu usahakan apapun yang aku mauu, semoga kita selalu membersamai yaaa cinta kuuuu",0b2G65iYItlMfM9HbNT4Kj,ILYSB,LANY,https://i.scdn.co/image/ab67616d0000b2735de832bb499a6e74eea59617,2025-05-27T19:05:25.014036176Z
6835dd741fc54584f66e632d,adit,lu jahat banget,1GCbc1vpkZA2zhjsSFhmHT,Fuck You,Lily Allen,https://i.scdn.co/image/ab67616d0000b2737124b6bf785117033d003590,2025-05-27T15:42:44.297908508Z
6835d6731fc54584f66e613d,adit,Ayo balikan yank ,0D1ecMMsSIpJbjPoJMHGkV,Your Song,Parokya Ni Edgar,https://i.scdn.co/image/ab67616d0000b273cf7889e587d90d75afebef93,2025-05-27T15:12:51.977877106Z
68359f331fc54584f66e5398,adit,Sebenci itukah sama aku dit?,7xoUc6faLbCqZO6fQEYprd,One Last Time,Ariana Grande,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,2025-05-27T11:17:07.49062013Z
6833e9df1fc54584f66e167f,adit,"Semoga, di perjalanan kali ini, kamu selalu dikelilingi oleh hal-hal baik. Melangkah lah lebih jauh dan jangan berhenti untuk berusaha ya! Semoga berita baik turut menyertai usahamu kemarin. Happy birthday, Adit! With Love, KST💌",4XHijJfABTtUCW3Bp6KFvr,Tarot,.Feast,https://i.scdn.co/image/ab67616d0000b273c800b90e2092a5328f699117,2025-05-26T04:11:11.544346324Z
6833e9971fc54584f66e1675,adit,"Semoga, di perjalanan kali ini, kamu selalu dikelilingi oleh hal-hal baik. Melangkah lah lebih jauh dan jangan berhenti untuk berusaha ya! Semoga berita baik turut menyertai usahamu kemarin. Happy birthday, Adit! With Love, KST💌",4XHijJfABTtUCW3Bp6KFvr,Tarot,.Feast,https://i.scdn.co/image/ab67616d0000b273c800b90e2092a5328f699117,2025-05-26T04:09:59.074108868Z
6833e97a1fc54584f66e1670,adit,"Semoga, di perjalanan kali ini, kamu selalu dikelilingi oleh hal-hal baik. Melangkah lah lebih jauh dan jangan berhenti untuk berusaha ya! Semoga berita baik turut menyertai usahamu kemarin. Happy birthday, Adit! With Love, KST💌",4XHijJfABTtUCW3Bp6KFvr,Tarot,.Feast,https://i.scdn.co/image/ab67616d0000b273c800b90e2092a5328f699117,2025-05-26T04:09:30.31362305Z
6833e9381fc54584f66e1666,adit,"Semoga, di perjalanan kali ini, kamu selalu dikelilingi oleh hal-hal baik. Melangkah lah lebih jauh dan jangan berhenti untuk berusaha ya! Semoga berita baik turut menyertai atas usahamu kemarin. Happy birthday, Adit! With Love, KST💌",4XHijJfABTtUCW3Bp6KFvr,Tarot,.Feast,https://i.scdn.co/image/ab67616d0000b273c800b90e2092a5328f699117,2025-05-26T04:08:24.104769814Z
6833d39c1fc54584f66e13f5,adit,DIT TOLONGIN DIT,0oHORi5WuqspXRYnQ5HA9b,Sekali Lagi,Ipang Lazuardi,https://i.scdn.co/image/ab67616d0000b273f12766e61dbc7b4cd5cd1283,2025-05-26T02:36:12.324342635Z
